,post_id,post_text,time,comments,shares,reaction_count,media,day,hour
487,651396833862858,"Thủ tướng Chính phủ Phạm Minh Chính đã ký ban hành Công điện số 1014/CĐ-TTg ngày 26/10/2023 về vụ cháy tại xã Tứ Hiệp, huyện Thanh Trì, thành phố Hà Nội làm 3 người tử vong và 1 người bị thương.

Trong công điện nêu: Thay mặt Chính phủ, Thủ tướng Chính phủ Phạm Minh Chính gửi lời thăm hỏi, chia buồn sâu sắc tới thân nhân, gia đình người bị nạn và có ý kiến chỉ đạo như sau:

1. UBND thành phố Hà Nội chỉ đạo tổ chức thăm hỏi, động viên, hỗ trợ vật chất, tinh thần cho gia đình người bị nạn; phối hợp chặt chẽ với Bộ Công an chỉ đạo các lực lượng chức năng khẩn trương khắc phục hậu quả và điều tra, xác định nguyên nhân vụ cháy, xử lý nghiêm hành vi vi phạm (nếu có) theo quy định của pháp luật.

2.…",2023-10-27 07:50:41,57,53,6200,1,27,7
488,651127947223080,"Mặc dù các thủ đoạn của loại tội phạm này không mới, nhưng vẫn khiến nhiều người phải rơi vào cảnh trả mãi không hết nợ, thậm chí còn bị đòi nợ theo kiểu xã hội đen.",2023-10-26 21:45:09,54,94,1500,2,26,21
489,651127943889747,"Cúc họa mi chỉ nở duy nhất một mùa trong năm và kéo dài từ 2 đến 3 tuần.

Nên là nhanh không hết bạn ơi!",2023-10-26 21:15:10,980,146,6300,2,26,21
490,651129077222967,3 mẹ con tử vong trong đám cháy cơ sở thu mua phế liệu ở Hà Nội,2023-10-26 20:42:24,102,25,4700,1,26,20
491,1504141950339059,"Tư vấn trực tuyến: Thế hệ khớp gối nhân tạo mới - Trả lại dáng đi tự nhiên sau thay khớp

🔥 Hiện, TS.BS Tăng Hà Nam Anh cùng các chuyên gia đầu ngành Hệ thống BVĐK Tâm Anh đang trực tiếp giải đáp câu hỏi, chia sẻ kiến thức y khoa hữu ích về Công nghệ Thay khớp gối Medial Pivot trong điều trị các bệnh lý thoái hóa khớp gối, dính khớp gối, viêm khớp gối dạng thấp, chấn thương…

🔹 TS.BS Tăng Hà Nam Anh - Chủ tịch Hội Nội soi và thay khớp Việt Nam (VAAS), Giám đốc Trung tâm Chấn thương Chỉnh hình - Hệ thống BVĐK Tâm Anh
🔹 ThS.BS.CKI Lê Đình Khoa - Trưởng khoa Tái tạo khớp - Trung tâm Chấn thương Chình hình - BVĐK Tâm Anh TP.HCM
🔹 ThS. BS.CKII Nguyễn Ngọc Tiệp - Bác sĩ Trung tâm Chấn…",2023-10-26 20:02:55,60,8,121,2,26,20
492,651061730563035,"Ngày 26/10, Công an tỉnh Sơn La đã ra quyết định khởi tố vụ án hình sự, quyết định khởi tố bị can đối với Hà Thị Thi (SN 1984, trú ở bản Áng Ưng, xã Chiềng Ban, huyện Mai Sơn, tỉnh Sơn La) về tội “Cố ý gây tổn hại cho sức khỏe của người khác”.

Cảnh sát cho biết, Thi là nhân viên hợp đồng nấu ăn cho học sinh bán trú của trường THPT Chu Văn Thịnh.

Do bất mãn về việc nhà trường lựa chọn đơn vị cung cấp thực phẩm không đảm bảo chất lượng và nghi ngờ có việc câu kết ăn bớt khẩu phần ăn của học sinh nên Thi đã nảy sinh ý định cho thuốc trừ sâu, thuốc diệt gián, kiến vào khẩu phần ăn của học sinh đăng ký ăn tại trường. Mục đích của Thi là để cho các em học sinh bị ngộ độc để nhà trường phải thay…",2023-10-26 20:00:05,168,80,3400,1,26,20
493,651069220562286,"Một đêm duy nhất, một đêm duy nhất.

20h tối nay trên VTV3!",2023-10-26 19:30:04,17,4,2300,1,26,19
494,651039083898633,"Một nàng tiên cá kỳ quái có vẻ ngoài nửa cá, nửa khỉ và nửa bò sát đang được các nhà khoa học thăm dò nhằm làm sáng tỏ những bí ẩn xung quanh nó. Xác ướp này được một thủy thủ người Mỹ mang về từ Nhật Bản và tặng cho Hiệp hội Lịch sử Hạt Clark ở Springfield, Ohio, vào năm 1906.

Với khuôn mặt nhăn nhó, hàm răng kỳ lạ, móng vuốt quá khổ, nửa thân dưới giống cá và lớp lông tơ màu xám, xác ướp này đã khiến du khách đến bảo tàng phải rùng mình trong nhiều thập kỷ.

Tuy nhiên, giờ đây bí mật của nó có thể được tiết lộ. Lần đầu tiên, ""nàng tiên cá"" này được các nhà nghiên cứu khoa học chụp X quang và chụp CT, trong nỗ lực nhằm giải mã bản chất thực sự của nó.

Joseph Cress, một bác sĩ X quang tại Đại…",2023-10-26 19:00:02,21,9,2000,1,26,19
495,651044723898069,"Chiều 26/10, lực lượng Cảnh sát giao thông - Trật tự Công an TP Hồ Chí Minh và Thanh tra giao thông vận tải TP Hồ Chí Minh đang có mặt tại trụ sở Công ty TNHH Thành Bưởi (xe Thành Bưởi) ở địa chỉ 266 - 272 Lê Hồng Phong, (Phường 4, Quận 5) và văn phòng của nhà xe này tại 630 Điện Biên Phủ (Phường 22, quận Bình Thạnh).

Theo ghi nhận, ngay sau khi xuất hiện đoàn kiểm tra, phía nhà xe Thành Bưởi tạm dừng hoạt động đón, trả khách tại khu vực này. Lực lượng chức năng đã yêu cầu tất cả các nhân viên của nhà xe này đều ngồi bên trong trụ sở công ty, không được phép ra ngoài.

Cùng thời điểm, lực lượng Cảnh sát giao thông tiến hành kiểm tra nồng độ cồn với một tài xế lái xe trung chuyển của Thành Bưởi tại địa chỉ trên.

Nhiều người dân hiếu kỳ dừng lại xem thì lực lượng chức năng yêu cầu di chuyển tránh ùn tắc giao thông.",2023-10-26 18:30:03,13,15,1500,1,26,18
496,651030067232868,"Các nhà khoa học Brazil cho biết họ đang phát triển một một loại vaccine hứa hẹn giúp điều trị nghiện cocaine và crack (dẫn xuất của cocaine, một dạng ma túy đá).

Vaccine Calixcoca đã cho thấy kết quả khả quan trong các thí nghiệm trên động vật.

Vaccine Calixoca có tác dụng ngăn chặn các phân tử cocaine di chuyển tới hệ thống trung não-hồi viền (mesolimbic) của não, nơi cocaine kích thích não giải phóng rất nhiều dopamine khiến người dùng có cảm giác hưng phấn. Người nghiện vì thế sẽ không còn cảm giác phấn khích khi sử dụng cocaine.

Vaccine này được tạo ra từ các hợp chất hóa học tổng hợp trong phòng thí nghiệm thay vì các nguyên liệu sinh học, do đó ít tốn kém hơn và không cần bảo quản lạnh như nhiều loại vaccine thông thường.

Calixcoca hiện sẵn sàng bước vào giai đoạn thử nghiệm cuối cùng trên người, với khoảng 3.000 người đã liên hệ nhóm nghiên cứu để tình nguyện tham gia thử nghiệm.

Nếu kết quả khả quan, Calixcoca có thể là công cụ quan trọng trợ giúp bệnh nhân trong giai đoạn phục hồi quan trọng, điển hình là khi rời trung tâm cai nghiện.",2023-10-26 17:52:45,5,6,457,1,26,17
497,651022283900313,"Ngày 26/10, thông tin từ Bệnh viện Tai Mũi Họng TP. Hồ Chí Minh, đơn vị này vừa tiếp nhận điều trị, cấp cứu trường hợp bé trai 5 tuổi hóc dị vật nguy hiểm.

Cụ thể, bé trai 5 tuổi bị chảy máu ở mũi trái tái lại nhiều lần trong 3 ngày. Gia đình không biết bên trong mũi bé có dị vật nên chỉ tìm cách cầm máu.

Qua nội soi, các bác sĩ đã phát hiện trong hốc mũi trái của bé có mắc viên pin điện tử. Sau đó, bệnh nhi được xác định bị hủy sụn vách ngăn, niêm mạc bị hoại tử.

Các bác sĩ đã xử lý sạch mô hoại tử, bơm rửa mũi, lấy pin ra khỏi mũi cháu bé. Dù đã được lấy dị vật nhưng theo các bác sĩ, việc thủng vách ngăn là di chứng suốt đời không thể phục hồi, nên sẽ ảnh hưởng đến tình trạng thông khí,…",2023-10-26 17:30:03,8,14,483,1,26,17
498,651014767234398,"Ăn gì, chơi gì với một ngày trên tuyến phố đi bộ Trần Nhân Tông?",2023-10-26 17:00:58,4,14,394,2,26,17
499,651012240567984,"Cây lúa, hạt gạo là kết tinh của đất trời. Trải qua một nắng hai sương, xay giã dần sàng, hạt thóc mới trở thành hạt gạo dâng tặng cho người. Cây lúa từ lâu đã đi vào nền văn hóa dân gian, trở thành một phần quan trọng trong đời sống tinh thần con người Việt Nam.

Cùng với sự đồng hành của Ngân hàng Nông nghiệp và Phát triển Nông thôn (Agribank), Đài Truyền hình Việt Nam đã xây dựng chương trình nghệ thuật Tự hào giai điệu Việt Nam với chủ đề “Bài ca cây lúa”. Chương trình là lời ca vang bài ca về vẻ đẹp nguyên sơ của tự nhiên, ca ngợi những giọt mồ hôi mặn đắng rơi trên đồng ruộng, ca ngợi trí tuệ khoa học đã chắt chiu tạo nên vị ngọt của hạt gạo bao đời.

Quý vị có thể xem lại chương trình Tự hào giai điệu Việt Nam - Bài ca cây lúa trên ứng dụng VTVgo.""",2023-10-26 16:15:18,5,12,411,2,26,16
500,650965593905982,"Lượng khách du lịch lớn chưa chắc đã là niềm vui, bởi lúc đó, rác thải cùng cảnh tắc đường lại trở thành nỗi lo mới của những điểm du lịch hút khách trên thế giới.",2023-10-26 15:30:10,6,13,558,2,26,15
501,650962620572946,Người đẹp đến từ Peru đã đăng quang Hoa hậu Hòa bình Quốc tế - Miss Grand International 2023. Tân Hoa hậu đã có những chia sẻ ngay sau giây phút đăng quang.,2023-10-26 14:30:17,43,83,9200,2,26,14
502,650959243906617,"Lựa chọn sách giáo khoa sẽ được trao lại cho các trường thay vì UBND cấp tỉnh như hiện nay. Việc lấy ý kiến cho dự thảo này sẽ kéo dài tới ngày 20/12 năm nay.

Như vậy, trong vòng 4 năm qua, có tới 3 lần thay đổi quy định về lựa chọn sách giáo khoa.",2023-10-26 13:26:15,92,15,851,2,26,13
503,650941240575084,"⏰ Lúc 20 giờ ngày 26/10/2023 sẽ diễn ra chương trình tư vấn trực tuyến “Thế hệ khớp gối nhân tạo mới - Trả lại dáng đi tự nhiên sau thay khớp” do Báo điện tử vtv.vn phối hợp cùng Hệ thống BVĐK Tâm Anh tổ chức.

🔥 Chỉ tính riêng năm 2022, Trung tâm Chấn thương Chỉnh hình - Hệ thống BVĐK Tâm Anh đã thực hiện gần 1.000 ca thay khớp cho người bệnh bằng các kỹ thuật, công nghệ hiện đại. Trong đó, thay khớp gối Medial Pivot cùng kỹ thuật thay khớp gióng trục động học được các chuyên gia đánh giá là phương pháp tiên tiến và hoàn thiện nhất trong thay khớp gối nhân tạo.

✅ Gần giống khớp tự nhiên, có khả năng xoay chuyển, độ linh hoạt cao, hao mòn ít
✅ Tăng tuổi thọ khớp đến hơn 25 năm
✅ Giảm nguy…",2023-10-26 12:26:15,3,2,140,1,26,12
504,650891343913407,"""Xuân Đan"" này lạ lắm.",2023-10-26 11:30:16,275,89,20000,2,26,11
505,650910207244854,"Nổ súng tại bang Maine, Mỹ, ít nhất 16 người thiệt mạng, hàng chục người bị thương",2023-10-26 10:51:12,28,17,1700,1,26,10
506,650872217248653,"Theo Sở Tài nguyên và Môi trường Hà Nội, gần đây có nhiều công dân mang Giấy chứng nhận quyền sử dụng đất và căn cước công dân đến Sở Tài nguyên và Môi trường Hà Nội để làm thủ tục khai báo, tích hợp thông tin vào ứng dụng VNelD sau khi nhận được các cuộc điện thoại yêu cầu từ số máy lạ.

Trước vụ việc trên, Giám đốc Sở Tài nguyên và Môi trường Nguyễn Huy Cường khẳng định các cuộc gọi, tin nhắn có nội dung yêu cầu công dân thực hiện các thủ tục để cập nhật thông tin căn cước công dân, Chuyển đổi Số, tích hợp thông tin về Giấy chứng nhận quyền sử dụng đất vào ứng dụng VNelD là không chính xác.

Hiện nay, Hà Nội chưa yêu cầu công dân thực hiện việc tích hợp thông tin trên Giấy chứng nhận quyền sử dụng đất vào ứng dụng VNelD.

Sở Tài nguyên và Môi trường Hà Nội cũng khuyến cáo người dân, tổ chức đề cao cảnh giác khi nhận các cuộc gọi điện thoại tự xưng là cán bộ của đơn vị để thông báo, yêu cầu bổ sung, cung cấp thông tin cá nhân qua điện thoại hoặc yêu cầu đóng các khoản phí, lệ phí.",2023-10-26 10:30:17,5,68,626,1,26,10
507,650871733915368,"Rạng sáng 26/10 (theo giờ Việt Nam), với 220 phiếu thuận, vượt qua ngưỡng cần thiết 217 phiếu để đắc cử Chủ tịch Hạ viện, Hạ nghị sĩ Mike Johnson thuộc đảng Cộng hòa, đại diện của bang Louisiana đã được bầu làm Chủ tịch Hạ viện thứ 56 của Mỹ.

Việc này đã chấm dứt cuộc khủng hoảng chính trị kéo dài 22 ngày qua sau khi ông Kevin McCarthy bất ngờ bị phế truất khỏi chức Chủ tịch Hạ viện lần đầu trong 234 năm lịch sử của Mỹ vào ngày 3/10 và mở ra triển vọng để Quốc hội Mỹ giải quyết các vấn đề cấp thiết.

Một trong những công việc đầu tiên của tân Chủ tịch Hạ viện những ngày sắp tới là xem xét, phê duyệt khoảng ngân sách gần 106 tỷ USD theo đề nghị của Tổng thống để hỗ trợ cho Ukraine, Israel và tăng cường an ninh cho biên giới khu vực phía Nam nước Mỹ.",2023-10-26 09:45:14,5,7,1700,1,26,9
508,650871230582085,"Liên quan đến vụ việc hai nghệ sĩ xiếc Quốc Cơ - Quốc Nghiệp gây xôn xao dư luận với clip quảng cáo chồng đầu lên nhau trên xe máy điện, ngày 25/10, Công an thành phố Thủ Đức đã có thông tin chính thức.

Bước đầu qua làm việc, Công an TP.Thủ Đức nhận định vụ Quốc Cơ - Quốc Nghiệp điều khiển xe máy điện ""chồng đầu"" có bản chất khác với vụ việc của người mẫu Ngọc Trinh điều khiển mô tô phân khối lớn buông tay trên tuyến đường giao thông.

Công an thành phố Thủ Đức nhận định đây là vụ việc hành chính, không có dấu hiệu tội phạm. Qua xác minh, khu vực quay phim, ghi hình là tuyến đường chưa được kết nối giao thông vào mạng lưới giao thông đường bộ nên không thuộc sự điều chỉnh của Luật Giao thông đường bộ.

Quá trình làm việc với các tổ chức và cá nhân liên quan, cơ quan Công an nếu phát hiện những vi phạm thuộc lĩnh vực khác sẽ kiến nghị cơ quan chức năng xử lý theo quy định.",2023-10-26 09:02:18,36,7,1300,1,26,9
509,650859140583294,"Không phải siêu to khổng lồ, ""trend"" của năm nay là bí thiên nga với những hình thù độc lạ.",2023-10-26 08:26:00,21,12,1400,2,26,8
510,650840257251849,"Thời tiết ngày 26/10:
Bắc Bộ sắp đón không khí lạnh. Tây Nguyên, Nam Bộ có mưa rào và dông vào chiều tối",2023-10-26 07:32:21,79,50,3300,1,26,7
511,650645317271343,Khoảnh khắc đăng quang của tân Hoa hậu Hòa bình quốc tế 2023 - Miss Grand Peru,2023-10-25 23:03:57,70,17,5700,1,25,23
512,650636743938867,"Miss Grand International 2023 - Miss Grand Peru, Luciana Fuster",2023-10-25 22:49:12,241,27,16000,1,25,22
513,650633843939157,Miss Grand International 2023: Lê Hoàng Phương đoạt giải Á hậu 4,2023-10-25 22:43:57,50,22,7300,1,25,22
514,650626890606519,"Ít nhất 7 người thiệt mạng, 25 người bị thương và 158 phương tiện bị hư hỏng trên đường liên bang ở bang Louisiana - Mỹ do “siêu sương mù”, khiến tầm nhìn gần như bằng 0.",2023-10-25 22:30:16,26,13,759,2,25,22
515,650584173944124,"Theo The Telegraph, Trường nội trú tư thục Cottesmore ở Anh vừa bổ nhiệm Robot A.I có tên là Abigail Bailey làm ""hiệu trưởng"". Abigail Bailey (AB) được thiết kế để đưa ra lời khuyên và hỗ trợ thầy hiệu trưởng Tom Rogerson ở rất nhiều lĩnh vực.

AB giúp ông Rogerson đưa ra lời khuyên để hỗ trợ nhân viên, học sinh mắc chứng ADHD (rối loạn giảm chú ý) và xây dựng các chính sách của trường. Ngoài thành thạo kiến thức chuyên môn về máy học và quản lý giáo dục, hiệu trưởng A.I còn phân tích các dữ liệu lớn, hướng dẫn - tư vấn - trả lời những yêu cầu như: Soạn thảo nội quy, đề ra các tiêu chuẩn, chính sách chất lượng giáo dục…

Ngoài AB, nhà trường cũng bổ nhiệm chatbot Jamie Rainer làm trưởng phòng…",2023-10-25 22:00:05,19,21,1200,1,25,22
516,650591317276743,"Một đường dây lừa đảo trực tuyến, chiếm đoạt hàng tỷ đồng vừa bị triệt phá tại Hà Nội. Các đối tượng với những chiêu thức tinh vi giả danh nhân viên ngân hàng để lấy mã OTP nạn nhân.",2023-10-25 21:19:22,117,278,2000,2,25,21
517,650564543946087,"Phố Hàng Mã ""rùng rợn"" mùa Halloween

Đến tham quan phố Hàng Mã (Hoàn Kiếm - Hà Nội) vào những ngày này, không ít người sẽ phải cảm thấy ""rùng rợn"" vì những mẫu đồ chơi kinh dị của lễ hội Halloween.

📸 Phùng Anh - VTVDigital",2023-10-25 20:26:21,270,49,3500,1,25,20
518,270537952641244,"🔥 NÓNG: Livestream chủ đề “Tìm hiểu trẻ hóa da bằng tiêm Botox” đã lên sóng.

💫Từ năm 1992, thế giới đã ứng dụng kỹ thuật tiêm Botox (Botulinum toxin) trong thẩm mỹ để làm thon gọn mặt, lấy lại nét thanh xuân. Hiệp hội bác sĩ phẫu thuật thẩm mỹ Hoa Kỳ báo cáo: có hơn 5 triệu liệu trình tiêm Botox được thực hiện mỗi năm.

💖Tại Việt Nam, tiêm Botox trở thành dịch vụ trẻ hóa được những người yêu cái đẹp săn đón trong nhiều năm gần đây. Tuy nhiên, kỹ thuật này chỉ an toàn và hiệu quả khi được chỉ định, thực hiện bởi bác sĩ chuyên khoa Da liễu - Thẩm mỹ Da do hiểu rõ về cấu trúc cơ mặt.

❓Vậy tiêm Botox là gì?
❓Công dụng của tiêm Botox?
❓Đối tượng nào không nên tiêm Botox?
❓Có nên chọn tiêm Botox…",2023-10-25 19:58:13,11,1,97,2,25,19
519,650546560614552,"Ngày 25/10, News 1 đưa tin Sở cảnh sát Seoul đã tiến hành khởi tố và điều tra G-Dragon (tên thật Kwon Ji Yong) với cáo buộc vi phạm Đạo luật quản lý ma tuý. Cảnh sát cho biết: “Vì đây là một cuộc điều tra đang diễn ra nên chúng tôi không thể tiết lộ chi tiết cụ thể”.

Động thái này của cảnh sát diễn ra sau khi ""Ảnh đế"" Lee Sun Kyun cũng bị bắt trước đó và đối mặt với cáo buộc sử dụng ma túy.

Cũng theo nguồn tin, cảnh sát đã bắt đầu điều tra về nam thần tượng sau khi truy tố Lee Sun Kyun và thẩm vấn những người liên quan đến đường dây này. Mặc dù vậy, ở thời điểm hiện tại, phía cảnh sát không thể cung cấp thêm chi tiết cụ thể về cuộc điều tra.

Ngay sau khi thông tin được đăng tải, công ty giải trí YG Entertainment đã đưa ra tuyên bố chính thức: ""Thật khó để phản hồi vì anh ấy không phải nghệ sĩ thuộc công ty chúng tôi"". Điều này cũng đồng nghĩa hợp đồng độc quyền của thành viên Big Bang với YG đã kết thúc vào tháng 6 vừa qua và nam thần tượng không tái ký hợp đồng.

Cuộc điều tra vẫn đang diễn ra và rất có thể còn nhiều ngôi sao nữa liên quan tới đường dây ma túy này.",2023-10-25 19:49:57,57,41,1200,1,25,19
520,650419803960561,"Cùng với sự phát triển của công nghệ, thanh toán không tiền mặt đang ngày một phổ biến tại các địa phương miền núi. Đi chợ mua sắm giờ chỉ cần cầm theo điện thoại thông minh.",2023-10-25 19:00:05,49,72,2200,2,25,19
521,650503763952165,"Ngày 25/10, Cơ quan Cảnh sát điều tra Công an tỉnh Bình Thuận phối hợp Viện Kiểm sát nhân dân tỉnh và chính quyền địa phương thực hiện lệnh bắt tạm giam đối với bị can Nguyễn Văn N. (sinh năm 1967, trú tại huyện Hàm Thuận Bắc, tỉnh Bình Thuận) để điều tra về tội “Hiếp dâm người dưới 16 tuổi” theo Điều 142 Bộ luật Hình sự năm 2015 (sửa đổi bổ sung 2017).

Qua điều tra cho thấy, năm học 2022 - 2023, Nguyễn Văn N. công tác một trường tiểu học trên địa bàn xã Hồng Sơn, huyện Hàm Thuận Bắc; được nhà trường phân công làm chủ nhiệm lớp 4B, trong lớp có hai em là: V.N.T. T và T.N.Y.N (cùng sinh năm 2013). Trong tháng 4/2023, Nguyễn Văn N. đã có hành vi xâm hại em V.N.T. T.

Biết được thông tin, gia đình em T đã đến Công an xã Hồng Sơn tố cáo hành vi của N. Quá trình điều tra, cơ quan Công an xác định, trước đó, N còn nhiều lần thực hiện hành vi xâm hại đối với em T.N.Y.N. Gia đình T.N.Y.N đã tố cáo hành vi của N đến cơ quan Công an.

Vụ án đang được Cơ quan Cảnh sát điều tra Công an tỉnh Bình Thuận điều tra làm rõ.",2023-10-25 18:20:50,204,57,3400,1,25,18
522,650480007287874,Kết quả lấy phiếu tín nhiệm 44 chức danh tại Quốc hội.,2023-10-25 17:25:41,32,18,1400,3,25,17
523,650459343956607,"Vào đêm 24/10, do ảnh hưởng mưa lớn, tuyến đường tuần tra biên giới Sa Trầm – Pa Lin đoạn qua thôn Ra Poong, xã Ba Nang, huyện Đakrông, tỉnh Quảng Trị bị xói lở, nước cuốn trôi mặt đường và nền đường dài khoảng 10m, sâu 7m, rộng 5m, khối lượng sạt lở khoảng 350m3.

Hiện đang vào mùa thu hoạch sắn nên đây là tuyến đường chính để người dân qua lại, mua bán nông sản. Tuyến đường bị cuốn trôi khiến 70 hộ dân tại 2 thôn bị chia cắt, học sinh trong sáng nay buộc phải nghỉ học. Đoạn đường bị cuốn trôi cũng đã ảnh hưởng đến việc tuần tra biên giới.

Trước tình trạng trên, ngay trong sáng 25/10, Đồn Biên phòng Ba Nang, chính quyền địa phương đã huy động lực lượng với khoảng 70 người, sử dụng các vật liệu như gỗ, tre, nứa để làm cầu tạm. Hiện nay, người dân đã có thể lưu thông qua lại trên cầu tạm này.

Nhiều ngày qua, trên địa bàn tỉnh Quảng Trị xảy ra mưa lớn khiến một số tuyến đường bị sạt taluy dương, một đập dâng tại huyện Hải Lăng bị vỡ với chiều dài khoảng 20m và nhiều thiệt hại khác. Hiện lực lượng chức năng đang tiến hành khắc phục.",2023-10-25 16:33:59,0,5,666,1,25,16
524,650383000630908,Pháp đang chấn chỉnh hiện trạng này như thế nào trước thềm thế vận hội mùa hè 2024?,2023-10-25 15:30:43,8,16,552,2,25,15
525,650381930631015,"Thay vì lựa chọn những sân khấu, nhà hát, giờ đây nhiều nhà tổ chức đã mang chương trình âm nhạc của mình đến các không gian văn hoá, lịch sử để biểu diễn.",2023-10-25 14:45:28,6,9,1300,2,25,14
526,650379627297912,"Những món ăn được lên mâm vừa là công sức, vừa là kì vọng của người đồng bào về hương vị ẩm thực truyền thống.
Ngon, đặc sắc thôi chưa đủ, ẩm thực vùng cao vẫn chưa được trao cơ hội phát triển bền vững.",2023-10-25 14:00:45,20,70,1200,2,25,14
527,650362533966288,"Từ năm 1992, thế giới đã ứng dụng kỹ thuật tiêm Botox (Botulinum toxin) trong thẩm mỹ để làm thon gọn mặt, lấy lại nét thanh xuân. Hiệp hội bác sĩ phẫu thuật thẩm mỹ Hoa Kỳ báo cáo: có hơn 5 triệu liệu trình tiêm Botox được thực hiện mỗi năm.

Tại Việt Nam, tiêm Botox trở thành dịch vụ trẻ hóa được những người yêu cái đẹp săn đón trong nhiều năm gần đây. Tuy nhiên, kỹ thuật này chỉ an toàn và hiệu quả khi được chỉ định, thực hiện bởi bác sĩ chuyên khoa Da liễu - Thẩm mỹ Da do hiểu rõ về cấu trúc cơ mặt.

Vậy tiêm Botox là gì?
Công dụng của tiêm Botox?
Đối tượng nào không nên tiêm Botox?
Có nên chọn tiêm Botox trong làm đẹp?
Tiêm Botox có nguy hiểm không?
Giảm tăng tiết mồ hôi trên cơ thể bằng…",2023-10-25 13:00:25,0,7,146,1,25,13
528,650247890644419,"Abe-chan, một quán thịt xiên nướng nổi tiếng ở Tokyo (Nhật Bản) đã gây tranh cãi khi tiết lộ bí kíp thành công của quán là nhúng thịt vào hũ nước sốt... 60 năm chưa từng được rửa sạch. Sự thật này đã được chủ quán tiết lộ trên một chương trình truyền hình của Nhật Bản, theo Oddity Central.

Chiếc hũ 60 năm không được tiếp xúc với nước rửa bát này có chứa loại nước sốt tối màu, dùng để quết lên những xiên thịt nướng. Bên ngoài hũ là nước sốt bị tràn ra, để lâu ngày đến mức đặc cứng thành khối và bám vào thành hũ suốt nhiều năm. Hàng ngày, nhân viên tại quán chỉ cần đổ thêm phần nước sốt mới vào trong hũ.

Chủ quán giải thích lý do không làm sạch hũ là để hương vị của nước sốt ngày càng đậm đà,…",2023-10-25 12:15:23,253,81,9600,1,25,12
529,650293433973198,"Ngày 24/10, Công an xã Lưu Vĩnh Sơn (Thạch Hà, Hà Tĩnh) cho biết, người phụ nữ hắt chất bẩn vào người cô dâu, chú rể ngay trong lễ rước dâu hôm 4/10 đã công khai xin lỗi các bị hại.

Cũng theo Công an xã Lưu Vĩnh Sơn, phía nạn nhân đã chấp nhận lời xin lỗi nói trên. “Hai bên đã thỏa thuận xử lý nhẹ nhàng và phía gia đình cô dâu, chú rể bị hắt chất bẩn không muốn làm to chuyện nên không có yêu cầu về bồi thường, hay khởi tố vụ án"", cán bộ Công an xã Lưu Vĩnh Sơn nói.

Công an xã Lưu Vĩnh Sơn cũng cho biết, đang hoàn thiện hồ sơ và sẽ tiến hành lập biên bản xử phạt vi phạm hành chính người phụ nữ hắt chất bẩn. “Với hành vi này người yêu cũ của chú rể sẽ bị phạt tiền từ 3 - 5 triệu đồng”, cán bộ…",2023-10-25 11:30:21,290,28,6500,1,25,11
530,1502498793874795,"5G được xác định là hạ tầng quan trọng cho thúc đẩy chuyển đổi số, phát triển kinh tế số, phục vụ nhu cầu kết nối internet vạn vật (IoT), phát triển thông minh.
Cơ hội nào cho kinh tế Việt Nam cũng như các doanh nghiệp trong lĩnh vực liên quan
Trước 1 xu hướng mới của công nghệ viễn thông
Cùng tìm hiểu trong chương trình Bí mật đồng tiền hôm nay",2023-10-25 11:19:21,5,5,138,2,25,11
531,650315807304294,Bệnh nhân đậu mùa khỉ đầu tiên tử vong ở TP Hồ Chí Minh,2023-10-25 10:21:01,20,36,1600,1,25,10
532,650262693976272,"Ngày 24/10, Công an TP Hồ Chí Minh cho biết vừa triệt phá đường dây mua bán bộ phận cơ thể người, các đối tượng trong đường dây đã thu lợi bất chính hơn 12 tỷ đồng.

Cụ thể, năm 2017, Bùi Tiến Lực (SN 1986, quê tỉnh Ninh Bình) do cần tiền tiêu xài nên đăng bán thận trên các trang mạng xã hội và được một người đàn ông (chưa rõ lai lịch) liên lạc hỏi mua thận với giá 250 triệu đồng.

Sau khi vào TP Hồ Chí Minh để bán thận, Lực quen biết lần lượt với các đối tượng: Trần Thanh Hòa (SN 1991, ngụ thành phố Thủ Đức), Nguyễn Thanh Phong (SN 1990, quê tỉnh Kiên Giang), Phan Thanh Hải (SN 1996, ngụ tỉnh Đồng Nai).
Lợi dụng nhu cầu cần cấy ghép tạng thận là rất lớn, từ khoảng đầu năm…",2023-10-25 09:30:17,101,104,3700,1,25,9
533,650262243976317,Bắt kẻ có biệt danh 'Kho tiền miền Tây' cầm đầu đường dây lô đề nghìn tỷ,2023-10-25 08:13:16,48,15,2800,1,25,8
534,650244013978140,Thời tiết ngày 25/10: Mưa giông tại nhiều khu vực trong cả nước,2023-10-25 07:27:52,3,3,748,1,25,7
535,649984247337450,"Phía dưới mặt đường là cân tự động bằng cảm biến, phía trên là hệ thống camera và máy quét laser để nhận diện loại xe và biển số. Tất cả xe đi qua sẽ được cân tự động, nếu vi phạm sẽ bị gửi giấy phạt nguội.",2023-10-24 22:30:30,809,1700,7500,2,24,22
536,650006410668567,"Bắt nhóm đối tượng lừa đảo chiếm đoạt tài sản với chiêu trò bán ""bùa ngải""

""Vật phép"" giá 2 triệu đồng nhưng giá trị thực chỉ vài nghìn đồng",2023-10-24 22:05:01,26,9,739,1,24,22
